model,fold,block_id,thr,tau,n_gt,tp_gt,n_pred,tp_pred,split
pit_smrf,0,41,0.6,0.3,5,5,8,5,heldout
pit_smrf,0,44,0.6,0.3,1,1,4,1,heldout
pit_smrf,0,60,0.6,0.3,5,5,7,5,heldout
pit_smrf,0,61,0.6,0.3,8,8,9,8,heldout
pit_smrf,0,71,0.6,0.3,6,6,6,6,heldout
pit_smrf,0,72,0.6,0.3,6,5,9,5,heldout
pit_smrf,0,82,0.6,0.3,2,0,4,0,heldout
pit_smrf,0,86,0.6,0.3,1,1,1,1,heldout
pit_smrf,0,88,0.6,0.3,4,3,4,3,heldout
pit_smrf,0,94,0.6,0.3,2,1,6,1,heldout
pit_smrf,0,95,0.6,0.3,8,8,8,8,heldout
pit_smrf,0,107,0.6,0.3,6,6,6,6,heldout
pit_smrf,0,108,0.6,0.3,7,5,8,5,heldout
pit_smrf,0,111,0.6,0.3,3,1,2,1,heldout
pit_smrf,0,114,0.6,0.3,2,2,2,2,heldout
pit_smrf,0,125,0.6,0.3,1,1,2,1,heldout
pit_smrf,0,126,0.6,0.3,2,2,2,2,heldout
pit_smrf,0,133,0.6,0.3,8,6,8,6,heldout
pit_smrf,0,134,0.6,0.3,5,3,5,3,heldout
pit_smrf,0,2,0.6,0.5,5,2,3,2,heldout
pit_smrf,0,14,0.6,0.5,3,0,3,0,heldout
pit_smrf,0,18,0.6,0.5,2,1,1,1,heldout
pit_smrf,0,27,0.6,0.5,6,4,5,4,heldout
pit_smrf,0,36,0.6,0.5,3,2,7,2,heldout
pit_smrf,0,37,0.6,0.5,2,2,2,2,heldout
pit_smrf,0,41,0.6,0.5,5,4,8,4,heldout
pit_smrf,0,44,0.6,0.5,1,0,4,0,heldout
pit_smrf,0,60,0.6,0.5,5,5,7,5,heldout
pit_smrf,0,61,0.6,0.5,8,8,9,8,heldout
pit_smrf,0,71,0.6,0.5,6,4,6,4,heldout
pit_smrf,0,72,0.6,0.5,6,4,9,4,heldout
pit_smrf,0,82,0.6,0.5,2,0,4,0,heldout
pit_smrf,0,86,0.6,0.5,1,0,1,0,heldout
pit_smrf,0,88,0.6,0.5,4,3,4,3,heldout
pit_smrf,0,94,0.6,0.5,2,1,6,1,heldout
pit_smrf,0,95,0.6,0.5,8,7,8,7,heldout
pit_smrf,0,107,0.6,0.5,6,5,6,5,heldout
pit_smrf,0,108,0.6,0.5,7,4,8,4,heldout
pit_smrf,0,111,0.6,0.5,3,1,2,1,heldout
pit_smrf,0,114,0.6,0.5,2,2,2,2,heldout
pit_smrf,0,125,0.6,0.5,1,1,2,1,heldout
pit_smrf,0,126,0.6,0.5,2,1,2,1,heldout
pit_smrf,0,133,0.6,0.5,8,5,8,5,heldout
pit_smrf,0,134,0.6,0.5,5,1,5,1,heldout
pit_smrf,0,-1,0.625,0.3,85,67,90,67,val
pit_smrf,0,-1,0.625,0.5,85,52,90,52,val
pit_smrf,0,2,0.625,0.3,5,3,3,3,heldout
pit_smrf,0,14,0.625,0.3,3,0,3,0,heldout
pit_smrf,0,18,0.625,0.3,2,1,1,1,heldout
pit_smrf,0,27,0.625,0.3,6,5,5,5,heldout
pit_smrf,0,36,0.625,0.3,3,3,7,3,heldout
pit_smrf,0,37,0.625,0.3,2,2,2,2,heldout
pit_smrf,0,41,0.625,0.3,5,4,7,4,heldout
pit_smrf,0,44,0.625,0.3,1,0,4,0,heldout
pit_smrf,0,60,0.625,0.3,5,5,7,5,heldout
pit_smrf,0,61,0.625,0.3,8,8,9,8,heldout
pit_smrf,0,71,0.625,0.3,6,6,6,6,heldout
pit_smrf,0,72,0.625,0.3,6,5,9,5,heldout
pit_smrf,0,82,0.625,0.3,2,0,4,0,heldout
pit_smrf,0,86,0.625,0.3,1,1,1,1,heldout
pit_smrf,0,88,0.625,0.3,4,3,4,3,heldout
pit_smrf,0,94,0.625,0.3,2,1,5,1,heldout
pit_smrf,0,95,0.625,0.3,8,8,8,8,heldout
pit_smrf,0,107,0.625,0.3,6,6,6,6,heldout
pit_smrf,0,108,0.625,0.3,7,5,8,5,heldout
pit_smrf,0,111,0.625,0.3,3,1,2,1,heldout
pit_smrf,0,114,0.625,0.3,2,2,2,2,heldout
pit_smrf,0,125,0.625,0.3,1,1,1,1,heldout
pit_smrf,0,126,0.625,0.3,2,2,2,2,heldout
pit_smrf,0,133,0.625,0.3,8,5,6,5,heldout
pit_smrf,0,134,0.625,0.3,5,3,5,3,heldout
pit_smrf,0,2,0.625,0.5,5,1,3,1,heldout
pit_smrf,0,14,0.625,0.5,3,0,3,0,heldout
pit_smrf,0,18,0.625,0.5,2,1,1,1,heldout
pit_smrf,0,27,0.625,0.5,6,3,5,3,heldout
pit_smrf,0,36,0.625,0.5,3,2,7,2,heldout
pit_smrf,0,37,0.625,0.5,2,2,2,2,heldout
pit_smrf,0,41,0.625,0.5,5,4,7,4,heldout
pit_smrf,0,44,0.625,0.5,1,0,4,0,heldout
pit_smrf,0,60,0.625,0.5,5,5,7,5,heldout
pit_smrf,0,61,0.625,0.5,8,8,9,8,heldout
pit_smrf,0,71,0.625,0.5,6,4,6,4,heldout
pit_smrf,0,72,0.625,0.5,6,4,9,4,heldout
pit_smrf,0,82,0.625,0.5,2,0,4,0,heldout
pit_smrf,0,86,0.625,0.5,1,0,1,0,heldout
pit_smrf,0,88,0.625,0.5,4,3,4,3,heldout
pit_smrf,0,94,0.625,0.5,2,1,5,1,heldout
pit_smrf,0,95,0.625,0.5,8,7,8,7,heldout
pit_smrf,0,107,0.625,0.5,6,4,6,4,heldout
pit_smrf,0,108,0.625,0.5,7,4,8,4,heldout
pit_smrf,0,111,0.625,0.5,3,1,2,1,heldout
pit_smrf,0,114,0.625,0.5,2,2,2,2,heldout
pit_smrf,0,125,0.625,0.5,1,1,1,1,heldout
pit_smrf,0,126,0.625,0.5,2,1,2,1,heldout
pit_smrf,0,133,0.625,0.5,8,5,6,5,heldout
pit_smrf,0,134,0.625,0.5,5,1,5,1,heldout
pit_smrf,0,-1,0.65,0.3,85,66,86,66,val
pit_smrf,0,-1,0.65,0.5,85,46,86,46,val
pit_smrf,0,2,0.65,0.3,5,3,3,3,heldout
pit_smrf,0,14,0.65,0.3,3,0,1,0,heldout
pit_smrf,0,18,0.65,0.3,2,1,1,1,heldout
pit_smrf,0,27,0.65,0.3,6,4,5,4,heldout
pit_smrf,0,36,0.65,0.3,3,2,6,2,heldout
pit_smrf,0,37,0.65,0.3,2,2,2,2,heldout
pit_smrf,0,41,0.65,0.3,5,4,7,4,heldout
pit_smrf,0,44,0.65,0.3,1,0,4,0,heldout
pit_smrf,0,60,0.65,0.3,5,5,7,5,heldout
pit_smrf,0,61,0.65,0.3,8,8,9,8,heldout
pit_smrf,0,71,0.65,0.3,6,6,6,6,heldout
pit_smrf,0,72,0.65,0.3,6,5,9,5,heldout
pit_smrf,0,82,0.65,0.3,2,0,4,0,heldout
pit_smrf,0,86,0.65,0.3,1,1,1,1,heldout
pit_smrf,0,88,0.65,0.3,4,3,4,3,heldout
pit_smrf,0,94,0.65,0.3,2,1,5,1,heldout
pit_smrf,0,95,0.65,0.3,8,8,8,8,heldout
pit_smrf,0,107,0.65,0.3,6,6,6,6,heldout
pit_smrf,0,108,0.65,0.3,7,3,6,3,heldout
pit_smrf,0,111,0.65,0.3,3,1,2,1,heldout
pit_smrf,0,114,0.65,0.3,2,2,2,2,heldout
pit_smrf,0,125,0.65,0.3,1,1,1,1,heldout
pit_smrf,0,126,0.65,0.3,2,2,2,2,heldout
pit_smrf,0,133,0.65,0.3,8,5,6,5,heldout
pit_smrf,0,134,0.65,0.3,5,3,5,3,heldout
pit_smrf,0,2,0.65,0.5,5,0,3,0,heldout
pit_smrf,0,14,0.65,0.5,3,0,1,0,heldout
pit_smrf,0,18,0.65,0.5,2,1,1,1,heldout
pit_smrf,0,27,0.65,0.5,6,1,5,1,heldout
pit_smrf,0,36,0.65,0.5,3,2,6,2,heldout
pit_smrf,0,37,0.65,0.5,2,2,2,2,heldout
pit_smrf,0,41,0.65,0.5,5,4,7,4,heldout
pit_smrf,0,44,0.65,0.5,1,0,4,0,heldout
pit_smrf,0,60,0.65,0.5,5,5,7,5,heldout
pit_smrf,0,61,0.65,0.5,8,7,9,7,heldout
pit_smrf,0,71,0.65,0.5,6,4,6,4,heldout
pit_smrf,0,72,0.65,0.5,6,4,9,4,heldout
pit_smrf,0,82,0.65,0.5,2,0,4,0,heldout
pit_smrf,0,86,0.65,0.5,1,0,1,0,heldout
pit_smrf,0,88,0.65,0.5,4,3,4,3,heldout
pit_smrf,0,94,0.65,0.5,2,1,5,1,heldout
pit_smrf,0,95,0.65,0.5,8,6,8,6,heldout
pit_smrf,0,107,0.65,0.5,6,3,6,3,heldout
pit_smrf,0,108,0.65,0.5,7,2,6,2,heldout
pit_smrf,0,111,0.65,0.5,3,1,2,1,heldout
pit_smrf,0,114,0.65,0.5,2,2,2,2,heldout
pit_smrf,0,125,0.65,0.5,1,1,1,1,heldout
pit_smrf,0,126,0.65,0.5,2,1,2,1,heldout
pit_smrf,0,133,0.65,0.5,8,4,6,4,heldout
pit_smrf,0,134,0.65,0.5,5,0,5,0,heldout
pit_smrf,0,-1,0.675,0.3,85,62,82,62,val
pit_smrf,0,-1,0.675,0.5,85,43,82,43,val
pit_smrf,0,2,0.675,0.3,5,2,3,2,heldout
pit_smrf,0,14,0.675,0.3,3,0,0,0,heldout
pit_smrf,0,18,0.675,0.3,2,1,1,1,heldout
pit_smrf,0,27,0.675,0.3,6,4,4,4,heldout
pit_smrf,0,36,0.675,0.3,3,2,6,2,heldout
pit_smrf,0,37,0.675,0.3,2,2,2,2,heldout
pit_smrf,0,41,0.675,0.3,5,4,7,4,heldout
pit_smrf,0,44,0.675,0.3,1,0,4,0,heldout
pit_smrf,0,60,0.675,0.3,5,5,5,5,heldout
pit_smrf,0,61,0.675,0.3,8,8,8,8,heldout
pit_smrf,0,71,0.675,0.3,6,5,6,5,heldout
pit_smrf,0,72,0.675,0.3,6,4,9,4,heldout
pit_smrf,0,82,0.675,0.3,2,0,3,0,heldout
pit_smrf,0,86,0.675,0.3,1,1,1,1,heldout
pit_smrf,0,88,0.675,0.3,4,3,4,3,heldout
pit_smrf,0,94,0.675,0.3,2,1,5,1,heldout
pit_smrf,0,95,0.675,0.3,8,7,8,7,heldout
pit_smrf,0,107,0.675,0.3,6,6,6,6,heldout
pit_smrf,0,108,0.675,0.3,7,3,5,3,heldout
pit_smrf,0,111,0.675,0.3,3,1,2,1,heldout
pit_smrf,0,114,0.675,0.3,2,2,2,2,heldout
pit_smrf,0,125,0.675,0.3,1,1,1,1,heldout
pit_smrf,0,126,0.675,0.3,2,2,2,2,heldout
pit_smrf,0,133,0.675,0.3,8,5,6,5,heldout
pit_smrf,0,134,0.675,0.3,5,1,4,1,heldout
pit_smrf,0,2,0.675,0.5,5,0,3,0,heldout
pit_smrf,0,14,0.675,0.5,3,0,0,0,heldout
pit_smrf,0,18,0.675,0.5,2,0,1,0,heldout
pit_smrf,0,27,0.675,0.5,6,1,4,1,heldout
pit_smrf,0,36,0.675,0.5,3,2,6,2,heldout
pit_smrf,0,37,0.675,0.5,2,2,2,2,heldout
pit_smrf,0,41,0.675,0.5,5,3,7,3,heldout
pit_smrf,0,44,0.675,0.5,1,0,4,0,heldout
pit_smrf,0,60,0.675,0.5,5,5,5,5,heldout
pit_smrf,0,61,0.675,0.5,8,7,8,7,heldout
pit_smrf,0,71,0.675,0.5,6,4,6,4,heldout
pit_smrf,0,72,0.675,0.5,6,4,9,4,heldout
pit_smrf,0,82,0.675,0.5,2,0,3,0,heldout
pit_smrf,0,86,0.675,0.5,1,0,1,0,heldout
pit_smrf,0,88,0.675,0.5,4,3,4,3,heldout
pit_smrf,0,94,0.675,0.5,2,1,5,1,heldout
pit_smrf,0,95,0.675,0.5,8,6,8,6,heldout
pit_smrf,0,107,0.675,0.5,6,3,6,3,heldout
pit_smrf,0,108,0.675,0.5,7,2,5,2,heldout
pit_smrf,0,111,0.675,0.5,3,1,2,1,heldout
pit_smrf,0,114,0.675,0.5,2,2,2,2,heldout
pit_smrf,0,125,0.675,0.5,1,1,1,1,heldout
pit_smrf,0,126,0.675,0.5,2,1,2,1,heldout
pit_smrf,0,133,0.675,0.5,8,3,6,3,heldout
pit_smrf,0,134,0.675,0.5,5,0,4,0,heldout
pit_smrf,0,-1,0.7,0.3,85,56,77,56,val
pit_smrf,0,-1,0.7,0.5,85,39,77,39,val
pit_smrf,0,2,0.7,0.3,5,2,3,2,heldout
pit_smrf,0,14,0.7,0.3,3,0,0,0,heldout
pit_smrf,0,18,0.7,0.3,2,0,1,0,heldout
pit_smrf,0,27,0.7,0.3,6,2,4,2,heldout
pit_smrf,0,36,0.7,0.3,3,2,4,2,heldout
pit_smrf,0,37,0.7,0.3,2,2,2,2,heldout
pit_smrf,0,41,0.7,0.3,5,3,6,3,heldout
pit_smrf,0,44,0.7,0.3,1,0,3,0,heldout
pit_smrf,0,60,0.7,0.3,5,5,5,5,heldout
pit_smrf,0,61,0.7,0.3,8,8,8,8,heldout
pit_smrf,0,71,0.7,0.3,6,4,6,4,heldout
pit_smrf,0,72,0.7,0.3,6,4,9,4,heldout
pit_smrf,0,82,0.7,0.3,2,0,3,0,heldout
pit_smrf,0,86,0.7,0.3,1,1,1,1,heldout
pit_smrf,0,88,0.7,0.3,4,3,4,3,heldout
pit_smrf,0,94,0.7,0.3,2,1,5,1,heldout
pit_smrf,0,95,0.7,0.3,8,6,8,6,heldout
pit_smrf,0,107,0.7,0.3,6,4,6,4,heldout
pit_smrf,0,108,0.7,0.3,7,2,4,2,heldout
pit_smrf,0,111,0.7,0.3,3,1,2,1,heldout
pit_smrf,0,114,0.7,0.3,2,2,2,2,heldout
pit_smrf,0,125,0.7,0.3,1,1,1,1,heldout
pit_smrf,0,126,0.7,0.3,2,1,2,1,heldout
pit_smrf,0,133,0.7,0.3,8,3,5,3,heldout
pit_smrf,0,134,0.7,0.3,5,1,3,1,heldout
pit_smrf,0,2,0.7,0.5,5,0,3,0,heldout
pit_smrf,0,14,0.7,0.5,3,0,0,0,heldout
pit_smrf,0,18,0.7,0.5,2,0,1,0,heldout
pit_smrf,0,27,0.7,0.5,6,1,4,1,heldout
pit_smrf,0,36,0.7,0.5,3,2,4,2,heldout
pit_smrf,0,37,0.7,0.5,2,2,2,2,heldout
pit_smrf,0,41,0.7,0.5,5,2,6,2,heldout
pit_smrf,0,44,0.7,0.5,1,0,3,0,heldout
pit_smrf,0,60,0.7,0.5,5,5,5,5,heldout
pit_smrf,0,61,0.7,0.5,8,6,8,6,heldout
pit_smrf,0,71,0.7,0.5,6,4,6,4,heldout
pit_smrf,0,72,0.7,0.5,6,3,9,3,heldout
pit_smrf,0,82,0.7,0.5,2,0,3,0,heldout
pit_smrf,0,86,0.7,0.5,1,0,1,0,heldout
pit_smrf,0,88,0.7,0.5,4,3,4,3,heldout
pit_smrf,0,94,0.7,0.5,2,0,5,0,heldout
pit_smrf,0,95,0.7,0.5,8,6,8,6,heldout
pit_smrf,0,107,0.7,0.5,6,3,6,3,heldout
pit_smrf,0,108,0.7,0.5,7,2,4,2,heldout
pit_smrf,0,111,0.7,0.5,3,0,2,0,heldout
pit_smrf,0,114,0.7,0.5,2,2,2,2,heldout
pit_smrf,0,125,0.7,0.5,1,1,1,1,heldout
pit_smrf,0,126,0.7,0.5,2,1,2,1,heldout
pit_smrf,0,133,0.7,0.5,8,3,5,3,heldout
pit_smrf,0,134,0.7,0.5,5,0,3,0,heldout
pit_smrf,0,-1,0.725,0.3,85,54,69,54,val
pit_smrf,0,-1,0.725,0.5,85,31,69,31,val
pit_smrf,0,2,0.725,0.3,5,1,2,1,heldout
pit_smrf,0,14,0.725,0.3,3,0,0,0,heldout
pit_smrf,0,18,0.725,0.3,2,0,0,0,heldout
pit_smrf,0,27,0.725,0.3,6,2,4,2,heldout
pit_smrf,0,36,0.725,0.3,3,2,4,2,heldout
pit_smrf,0,37,0.725,0.3,2,2,2,2,heldout
pit_smrf,0,41,0.725,0.3,5,3,6,3,heldout
pit_smrf,0,44,0.725,0.3,1,0,3,0,heldout
pit_smrf,0,60,0.725,0.3,5,5,5,5,heldout
pit_smrf,0,61,0.725,0.3,8,7,8,7,heldout
pit_smrf,0,71,0.725,0.3,6,4,6,4,heldout
pit_smrf,0,72,0.725,0.3,6,4,8,4,heldout
pit_smrf,0,82,0.725,0.3,2,0,3,0,heldout
pit_smrf,0,86,0.725,0.3,1,0,1,0,heldout
pit_smrf,0,88,0.725,0.3,4,3,4,3,heldout
pit_smrf,0,94,0.725,0.3,2,1,5,1,heldout
pit_smrf,0,95,0.725,0.3,8,6,8,6,heldout
pit_smrf,0,107,0.725,0.3,6,3,5,3,heldout
pit_smrf,0,108,0.725,0.3,7,2,4,2,heldout
pit_smrf,0,111,0.725,0.3,3,1,1,1,heldout
pit_smrf,0,114,0.725,0.3,2,2,2,2,heldout
pit_smrf,0,125,0.725,0.3,1,1,1,1,heldout
pit_smrf,0,126,0.725,0.3,2,1,2,1,heldout
pit_smrf,0,133,0.725,0.3,8,3,3,3,heldout
pit_smrf,0,134,0.725,0.3,5,1,2,1,heldout
pit_smrf,0,2,0.725,0.5,5,0,2,0,heldout
pit_smrf,0,14,0.725,0.5,3,0,0,0,heldout
pit_smrf,0,18,0.725,0.5,2,0,0,0,heldout
pit_smrf,0,27,0.725,0.5,6,0,4,0,heldout
pit_smrf,0,36,0.725,0.5,3,1,4,1,heldout
pit_smrf,0,37,0.725,0.5,2,2,2,2,heldout
pit_smrf,0,41,0.725,0.5,5,2,6,2,heldout
pit_smrf,0,44,0.725,0.5,1,0,3,0,heldout
pit_smrf,0,60,0.725,0.5,5,5,5,5,heldout
pit_smrf,0,61,0.725,0.5,8,1,8,1,heldout
pit_smrf,0,71,0.725,0.5,6,4,6,4,heldout
pit_smrf,0,72,0.725,0.5,6,2,8,2,heldout
pit_smrf,0,82,0.725,0.5,2,0,3,0,heldout
pit_smrf,0,86,0.725,0.5,1,0,1,0,heldout
pit_smrf,0,88,0.725,0.5,4,3,4,3,heldout
pit_smrf,0,94,0.725,0.5,2,0,5,0,heldout
pit_smrf,0,95,0.725,0.5,8,5,8,5,heldout
pit_smrf,0,107,0.725,0.5,6,3,5,3,heldout
pit_smrf,0,108,0.725,0.5,7,2,4,2,heldout
pit_smrf,0,111,0.725,0.5,3,0,1,0,heldout
pit_smrf,0,114,0.725,0.5,2,2,2,2,heldout
pit_smrf,0,125,0.725,0.5,1,1,1,1,heldout
pit_smrf,0,126,0.725,0.5,2,1,2,1,heldout
pit_smrf,0,133,0.725,0.5,8,1,3,1,heldout
pit_smrf,0,134,0.725,0.5,5,0,2,0,heldout
pit_smrf,0,-1,0.75,0.3,85,47,65,47,val
pit_smrf,0,-1,0.75,0.5,85,20,65,20,val
pit_smrf,0,2,0.75,0.3,5,0,2,0,heldout
pit_smrf,0,14,0.75,0.3,3,0,0,0,heldout
pit_smrf,0,18,0.75,0.3,2,0,0,0,heldout
pit_smrf,0,27,0.75,0.3,6,2,2,2,heldout
pit_smrf,0,36,0.75,0.3,3,2,3,2,heldout
pit_smrf,0,37,0.75,0.3,2,2,2,2,heldout
pit_smrf,0,41,0.75,0.3,5,2,5,2,heldout
pit_smrf,0,44,0.75,0.3,1,0,3,0,heldout
pit_smrf,0,60,0.75,0.3,5,5,5,5,heldout
pit_smrf,0,61,0.75,0.3,8,7,8,7,heldout
pit_smrf,0,71,0.75,0.3,6,4,6,4,heldout
pit_smrf,0,72,0.75,0.3,6,3,6,3,heldout
pit_smrf,0,82,0.75,0.3,2,0,1,0,heldout
pit_smrf,0,86,0.75,0.3,1,0,1,0,heldout
pit_smrf,0,88,0.75,0.3,4,3,4,3,heldout
pit_smrf,0,94,0.75,0.3,2,0,2,0,heldout
pit_smrf,0,95,0.75,0.3,8,6,8,6,heldout
pit_smrf,0,107,0.75,0.3,6,3,4,3,heldout
pit_smrf,0,108,0.75,0.3,7,2,4,2,heldout
pit_smrf,0,111,0.75,0.3,3,0,2,0,heldout
pit_smrf,0,114,0.75,0.3,2,2,2,2,heldout
pit_smrf,0,125,0.75,0.3,1,1,1,1,heldout
pit_smrf,0,126,0.75,0.3,2,1,2,1,heldout
pit_smrf,0,133,0.75,0.3,8,3,3,3,heldout
pit_smrf,0,134,0.75,0.3,5,1,1,1,heldout
pit_smrf,0,2,0.75,0.5,5,0,2,0,heldout
pit_smrf,0,14,0.75,0.5,3,0,0,0,heldout
pit_smrf,0,18,0.75,0.5,2,0,0,0,heldout
pit_smrf,0,27,0.75,0.5,6,0,2,0,heldout
pit_smrf,0,36,0.75,0.5,3,1,3,1,heldout
pit_smrf,0,37,0.75,0.5,2,1,2,1,heldout
pit_smrf,0,41,0.75,0.5,5,2,5,2,heldout
pit_smrf,0,44,0.75,0.5,1,0,3,0,heldout
pit_smrf,0,60,0.75,0.5,5,1,5,1,heldout
pit_smrf,0,61,0.75,0.5,8,1,8,1,heldout
pit_smrf,0,71,0.75,0.5,6,2,6,2,heldout
pit_smrf,0,72,0.75,0.5,6,1,6,1,heldout
pit_smrf,0,82,0.75,0.5,2,0,1,0,heldout
pit_smrf,0,86,0.75,0.5,1,0,1,0,heldout
pit_smrf,0,88,0.75,0.5,4,2,4,2,heldout
pit_smrf,0,94,0.75,0.5,2,0,2,0,heldout
pit_smrf,0,95,0.75,0.5,8,4,8,4,heldout
pit_smrf,0,107,0.75,0.5,6,2,4,2,heldout
pit_smrf,0,108,0.75,0.5,7,2,4,2,heldout
pit_smrf,0,111,0.75,0.5,3,0,2,0,heldout
pit_smrf,0,114,0.75,0.5,2,1,2,1,heldout
pit_smrf,0,125,0.75,0.5,1,1,1,1,heldout
pit_smrf,0,126,0.75,0.5,2,0,2,0,heldout
pit_smrf,0,133,0.75,0.5,8,0,3,0,heldout
pit_smrf,0,134,0.75,0.5,5,0,1,0,heldout
pit_smrf,0,-1,0.775,0.3,85,41,61,41,val
pit_smrf,0,-1,0.775,0.5,85,11,61,11,val
pit_smrf,0,2,0.775,0.3,5,0,1,0,heldout
pit_smrf,0,14,0.775,0.3,3,0,0,0,heldout
pit_smrf,0,18,0.775,0.3,2,0,0,0,heldout
pit_smrf,0,27,0.775,0.3,6,2,2,2,heldout
pit_smrf,0,36,0.775,0.3,3,2,2,2,heldout
pit_smrf,0,37,0.775,0.3,2,2,2,2,heldout
pit_smrf,0,41,0.775,0.3,5,1,2,1,heldout
pit_smrf,0,44,0.775,0.3,1,0,1,0,heldout
pit_smrf,0,60,0.775,0.3,5,5,5,5,heldout
pit_smrf,0,61,0.775,0.3,8,4,7,4,heldout
pit_smrf,0,71,0.775,0.3,6,4,5,4,heldout
pit_smrf,0,72,0.775,0.3,6,3,4,3,heldout
pit_smrf,0,82,0.775,0.3,2,0,1,0,heldout
pit_smrf,0,86,0.775,0.3,1,0,1,0,heldout
pit_smrf,0,88,0.775,0.3,4,3,4,3,heldout
pit_smrf,0,94,0.775,0.3,2,0,2,0,heldout
pit_smrf,0,95,0.775,0.3,8,6,8,6,heldout
pit_smrf,0,107,0.775,0.3,6,3,3,3,heldout
pit_smrf,0,108,0.775,0.3,7,2,3,2,heldout
pit_smrf,0,111,0.775,0.3,3,0,1,0,heldout
pit_smrf,0,114,0.775,0.3,2,2,2,2,heldout
pit_smrf,0,125,0.775,0.3,1,1,1,1,heldout
pit_smrf,0,126,0.775,0.3,2,1,2,1,heldout
pit_smrf,0,133,0.775,0.3,8,3,3,3,heldout
pit_smrf,0,134,0.775,0.3,5,0,1,0,heldout
pit_smrf,0,2,0.775,0.5,5,0,1,0,heldout
pit_smrf,0,14,0.775,0.5,3,0,0,0,heldout
pit_smrf,0,18,0.775,0.5,2,0,0,0,heldout
pit_smrf,0,27,0.775,0.5,6,0,2,0,heldout
pit_smrf,0,36,0.775,0.5,3,1,2,1,heldout
pit_smrf,0,37,0.775,0.5,2,1,2,1,heldout
pit_smrf,0,41,0.775,0.5,5,1,2,1,heldout
pit_smrf,0,44,0.775,0.5,1,0,1,0,heldout
pit_smrf,0,60,0.775,0.5,5,1,5,1,heldout
pit_smrf,0,61,0.775,0.5,8,1,7,1,heldout
pit_smrf,0,71,0.775,0.5,6,0,5,0,heldout
pit_smrf,0,72,0.775,0.5,6,0,4,0,heldout
pit_smrf,0,82,0.775,0.5,2,0,1,0,heldout
pit_smrf,0,86,0.775,0.5,1,0,1,0,heldout
pit_smrf,0,88,0.775,0.5,4,1,4,1,heldout
pit_smrf,0,94,0.775,0.5,2,0,2,0,heldout
pit_smrf,0,95,0.775,0.5,8,1,8,1,heldout
pit_smrf,0,107,0.775,0.5,6,0,3,0,heldout
pit_smrf,0,108,0.775,0.5,7,1,3,1,heldout
pit_smrf,0,111,0.775,0.5,3,0,1,0,heldout
pit_smrf,0,114,0.775,0.5,2,0,2,0,heldout
pit_smrf,0,125,0.775,0.5,1,1,1,1,heldout
pit_smrf,0,126,0.775,0.5,2,0,2,0,heldout
pit_smrf,0,133,0.775,0.5,8,0,3,0,heldout
pit_smrf,0,134,0.775,0.5,5,0,1,0,heldout
pit_smrf,0,-1,0.8,0.3,85,30,53,30,val
pit_smrf,0,-1,0.8,0.5,85,7,53,7,val
pit_smrf,0,2,0.8,0.3,5,0,1,0,heldout
pit_smrf,0,14,0.8,0.3,3,0,0,0,heldout
pit_smrf,0,18,0.8,0.3,2,0,0,0,heldout
pit_smrf,0,27,0.8,0.3,6,0,2,0,heldout
pit_smrf,0,36,0.8,0.3,3,1,2,1,heldout
pit_smrf,0,37,0.8,0.3,2,1,2,1,heldout
pit_smrf,0,41,0.8,0.3,5,1,2,1,heldout
pit_smrf,0,44,0.8,0.3,1,0,1,0,heldout
pit_smrf,0,60,0.8,0.3,5,3,4,3,heldout
pit_smrf,0,61,0.8,0.3,8,1,2,1,heldout
pit_smrf,0,71,0.8,0.3,6,4,5,4,heldout
pit_smrf,0,72,0.8,0.3,6,3,4,3,heldout
pit_smrf,0,82,0.8,0.3,2,0,1,0,heldout
pit_smrf,0,86,0.8,0.3,1,0,1,0,heldout
pit_smrf,0,88,0.8,0.3,4,3,4,3,heldout
pit_smrf,0,94,0.8,0.3,2,0,1,0,heldout
pit_smrf,0,95,0.8,0.3,8,3,6,3,heldout
pit_smrf,0,107,0.8,0.3,6,2,2,2,heldout
pit_smrf,0,108,0.8,0.3,7,2,3,2,heldout
pit_smrf,0,111,0.8,0.3,3,0,1,0,heldout
pit_smrf,0,114,0.8,0.3,2,2,2,2,heldout
pit_smrf,0,125,0.8,0.3,1,1,1,1,heldout
pit_smrf,0,126,0.8,0.3,2,1,2,1,heldout
pit_smrf,0,133,0.8,0.3,8,3,3,3,heldout
pit_smrf,0,134,0.8,0.3,5,0,1,0,heldout
pit_smrf,0,2,0.8,0.5,5,0,1,0,heldout
pit_smrf,0,14,0.8,0.5,3,0,0,0,heldout
pit_smrf,0,18,0.8,0.5,2,0,0,0,heldout
pit_smrf,0,27,0.8,0.5,6,0,2,0,heldout
pit_smrf,0,36,0.8,0.5,3,0,2,0,heldout
pit_smrf,0,37,0.8,0.5,2,0,2,0,heldout
pit_smrf,0,41,0.8,0.5,5,1,2,1,heldout
pit_smrf,0,44,0.8,0.5,1,0,1,0,heldout
pit_smrf,0,60,0.8,0.5,5,0,4,0,heldout
pit_smrf,0,61,0.8,0.5,8,1,2,1,heldout
pit_smrf,0,71,0.8,0.5,6,0,5,0,heldout
pit_smrf,0,72,0.8,0.5,6,0,4,0,heldout
pit_smrf,0,82,0.8,0.5,2,0,1,0,heldout
pit_smrf,0,86,0.8,0.5,1,0,1,0,heldout
pit_smrf,0,88,0.8,0.5,4,1,4,1,heldout
